상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,스타벅스 매장수
스타벅스,고양DT점,경기도 고양시 덕양구 호국로 1775,126.90541841602501,37.709641361307895,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,,경기도 김포시 김포한강1로 68,126.66950224102501,37.6441450727534,경기도,김포시,김포,스타벅스,1
스타벅스,원당DT점,경기도 고양시 덕양구 호국로 811,126.837584262633,37.6582109691828,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,판교알파돔시티점,경기도 성남시 분당구 판교역로 145,127.10832367334,37.394495445351204,경기도,분당구,성남 분당,스타벅스,1
스타벅스커피백석중앙로,,경기도 고양시 일산동구 중앙로 1000,126.79166242527,37.640675249519,경기도,일산동구,고양 일산동,스타벅스,1
스타벅스동,,경기도 수원시 팔달구 중부대로 161,127.03389894210699,37.2781130343329,경기도,팔달구,수원 팔달,스타벅스,1
스타벅스,신영통DT점,경기도 화성시 영통로 43,127.062969243552,37.234427409057005,경기도,화성시,화성,스타벅스,1
스타벅스고양삼송점,고양삼송점,경기도 고양시 덕양구 권율대로 893,126.88997559041,37.6637343277596,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스동두천DT점,동두천DT점,경기도 동두천시 평화로 2254,127.05706619190701,37.8889556390198,경기도,동두천시,동두천,스타벅스,1
스타벅스,동수원DT점,경기도 수원시 팔달구 중부대로 161,127.03389894210699,37.2781130343329,경기도,팔달구,수원 팔달,스타벅스,1
스타벅스오리역삼거리점,오리역삼거리점,경기도 성남시 분당구 성남대로 45,127.10838098932899,37.340043601820504,경기도,분당구,성남 분당,스타벅스,1
스타벅스,정자동점,경기도 성남시 분당구 정자로 82,127.11404535918001,37.3631809101417,경기도,분당구,성남 분당,스타벅스,1
스타벅스철산로데오점,철산로데오점,경기도 광명시 디지털로 17,126.869351444047,37.4740061844987,경기도,광명시,광명,스타벅스,1
스타벅스,용인동백DT점,경기도 용인시 기흥구 어정로 102,127.141210551309,37.2746059227893,경기도,기흥구,용인 기흥,스타벅스,1
스타벅스야탑글라스점,야탑글라스점,경기도 성남시 분당구 성남대로916번길 11,127.129829942146,37.4108480040811,경기도,분당구,성남 분당,스타벅스,1
스타벅스커피행신역,,경기도 고양시 덕양구 충장로 14,126.83445529795799,37.6140301122387,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,별내중앙로점,경기도 남양주시 별내5로5번길 15,127.1124236677,37.650399497477395,경기도,남양주시,남양주,스타벅스,1
스타벅스신세계하남2F점,신세계하남2F점,경기도 하남시 미사대로 750,127.22372317625299,37.5454278745332,경기도,하남시,하남,스타벅스,1
STARBUCKSCOFFEE,,경기도 성남시 분당구 판교역로192번길 14,127.111395465133,37.397374980418604,경기도,분당구,성남 분당,스타벅스,1
스타벅스광명사거리역점,광명사거리역점,경기도 광명시 광명로 907,126.85431548708,37.479907356330294,경기도,광명시,광명,스타벅스,1
스타벅스용인시청DT점,용인시청DT점,경기도 용인시 처인구 중부대로 1130,127.170970943612,37.240350977769396,경기도,처인구,용인 처인,스타벅스,1
스타벅스커피화성병점DT,,경기도 화성시 효행로 1013,127.038215646567,37.212647690916796,경기도,화성시,화성,스타벅스,1
스타벅스,의정부회룡역DT점,경기도 의정부시 평화로 341,127.047475279802,37.7223987112482,경기도,의정부시,의정부,스타벅스,1
스타벅스용인동백DT점,용인동백DT점,경기도 용인시 기흥구 어정로 102,127.141255958052,37.27457921929379,경기도,기흥구,용인 기흥,스타벅스,1
스타벅스,하남신장점,경기도 하남시 신장로 130,127.203971498869,37.5383762366936,경기도,하남시,하남,스타벅스,1
스타벅스용인시청DT,,경기도 용인시 처인구 중부대로 1130,127.170970943612,37.240350977769396,경기도,처인구,용인 처인,스타벅스,1
스타벅스동두천DT점,동두천DT점,경기도 동두천시 평화로 2254,127.057018997622,37.8890904107706,경기도,동두천시,동두천,스타벅스,1
스타벅스안양호계DT,,경기도 안양시 동안구 엘에스로 27,126.956008381885,37.3665951766858,경기도,동안구,안양 동안,스타벅스,1
스타벅스,시흥프리미엄아울렛3층점,경기도 시흥시 서해안로 699,126.73707905333299,37.3797779153363,경기도,시흥시,시흥,스타벅스,1
스타벅스,일산덕이DT점,경기도 고양시 일산서구 탄중로 106,126.75695248538901,37.6918973851795,경기도,일산서구,고양 일산서,스타벅스,1
스타벅스남양주진접DT점,남양주진접DT점,경기도 남양주시 진접읍 금강로 1477,127.19036022094,37.723106173652894,경기도,남양주시,남양주,스타벅스,1
스타벅스,분당이매점,경기도 성남시 분당구 이매로 15,127.122378467301,37.3950060790646,경기도,분당구,성남 분당,스타벅스,1
스타벅스,의정부회룡역DT점,경기도 의정부시 평화로 341,127.04758881672501,37.722390618312296,경기도,의정부시,의정부,스타벅스,1
스타벅스과천이마트,,경기도 과천시 별양상가3로 11,126.99184346775499,37.4262864228926,경기도,과천시,과천,스타벅스,1
스타벅스리버사이드팔당DT점,리버사이드팔당DT점,경기도 남양주시 와부읍 경강로 772,127.228377082264,37.5671108241735,경기도,남양주시,남양주,스타벅스,1
스타벅스,,경기도 수원시 팔달구 권광로 208,127.0339086067,37.2658853308425,경기도,팔달구,수원 팔달,스타벅스,1
스타벅스판교역,판교역,경기도 성남시 분당구 대왕판교로606번길 58,127.113541933167,37.3954087241489,경기도,분당구,성남 분당,스타벅스,1
스타벅스,고양삼송점,경기도 고양시 덕양구 권율대로 904,126.89122285369899,37.663701008219704,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스평택험프리점,평택험프리점,경기도 평택시 팽성읍 안정순환로 43,127.049103601337,36.954763402308295,경기도,평택시,평택,스타벅스,1
스타벅스,화정,경기도 고양시 덕양구 백양로 79,126.833382328198,37.6326796704319,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,하남미사,경기도 하남시 미사강변북로30번길 130,127.18319459686501,37.569636183496705,경기도,하남시,하남,스타벅스,1
스타벅스,광명소하디티점,경기도 광명시 오리로 361,126.879157751348,37.4350841329572,경기도,광명시,광명,스타벅스,1
스타벅스화성병점DT점,화성병점DT점,경기도 화성시 효행로 1013,127.038215646567,37.212647690916796,경기도,화성시,화성,스타벅스,1
스타벅스,광명소하디티점,경기도 광명시 오리로 363,126.879138379837,37.4348676964553,경기도,광명시,광명,스타벅스,1
스타벅스,리버사이드팔당DT점,경기도 남양주시 와부읍 경강로 770,127.228377082264,37.5671108241735,경기도,남양주시,남양주,스타벅스,1
스타벅스,행신역,경기도 고양시 덕양구 충장로 14,126.83445529795799,37.6140301122387,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스커피백석중앙로,,경기도 고양시 일산동구 강송로 33,126.792719281985,37.6439837869027,경기도,일산동구,고양 일산동,스타벅스,1
스타벅스,분당율동공원점,경기도 성남시 분당구 새마을로175번길 4,127.149970868897,37.383872069218704,경기도,분당구,성남 분당,스타벅스,1
스타벅스스타필드고양1F,,경기도 고양시 덕양구 고양대로 1955,126.894778805499,37.647083496373796,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스스타필드고양1F고메스트리트,,경기도 고양시 덕양구 고양대로 1955,126.894778805499,37.647083496373796,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스스타필드고양3F,,경기도 고양시 덕양구 고양대로 1955,126.894778805499,37.647083496373796,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스스타필드고양3F잇토피아,,경기도 고양시 덕양구 고양대로 1955,126.894778805499,37.647083496373796,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,평촌호계점,경기도 안양시 동안구 평촌대로 123,126.959654114481,37.3829997169345,경기도,동안구,안양 동안,스타벅스,1
스타벅스,,경기도 광주시 중앙로 133-1,127.25732407034401,37.4115644321224,경기도,광주시,광주,스타벅스,1
스타벅스,,경기도 의정부시 평화로 663,127.04422681843701,37.750970814595206,경기도,의정부시,의정부,스타벅스,1
스타벅스,수원권선점,경기도 수원시 권선구 동수원로177번길 40,127.03008434363899,37.2467148804132,경기도,권선구,수원 권선,스타벅스,1
스타벅스,의정부민락점,경기도 의정부시 천보로 68,127.094121969202,37.7454451550529,경기도,의정부시,의정부,스타벅스,1
스타벅스김포감정DT,,경기도 김포시 중봉로 27,126.69650181018801,37.6248225494267,경기도,김포시,김포,스타벅스,1
스타벅스이천사음DT점,이천사음DT점,경기도 이천시 경충대로 3045,127.407897072633,37.299200408744,경기도,이천시,이천,스타벅스,1
스타벅스,스타필드고양3F잇토피아점,경기도 고양시 덕양구 고양대로 1955,126.894995813546,37.646968396286795,경기도,덕양구,고양 덕양,스타벅스,1
스타벅스,성남위례점,경기도 성남시 수정구 위례광장로 104,127.140986060711,37.47352699063529,경기도,수정구,성남 수정,스타벅스,1
스타벅스,범계역점,경기도 안양시 동안구 시민대로 180,126.95000471725001,37.3899157174095,경기도,동안구,안양 동안,스타벅스,1
스타벅스,이천사음DT점,경기도 이천시 경충대로 3045,127.407942048431,37.299218655867,경기도,이천시,이천,스타벅스,1
스타벅스,,경기도 포천시 소흘읍 송우로 18-8,127.146880298384,37.8278316020215,경기도,포천시,포천,스타벅스,1
스타벅스,백석중앙로점,경기도 고양시 일산동구 강송로 33,126.79278609119,37.6440565518395,경기도,일산동구,고양 일산동,스타벅스,1
스타벅스,의정부공원점,경기도 의정부시 평화로 540,127.047850561263,37.7400437474708,경기도,의정부시,의정부,스타벅스,1
스타벅스,시흥대야점,경기도 시흥시 비둘기공원로 10,126.79075407851299,37.443935024263,경기도,시흥시,시흥,스타벅스,1
스타벅스,안양호계DT점,경기도 안양시 동안구 엘에스로 27,126.956133674025,37.3665151862982,경기도,동안구,안양 동안,스타벅스,1
스타벅스,수원천천점,경기도 수원시 장안구 덕영대로535번길 46,126.982683330067,37.2972915384411,경기도,장안구,수원 장안,스타벅스,1
스타벅스,김포감정DT점,경기도 김포시 중봉로 27,126.69650181018801,37.6248225494267,경기도,김포시,김포,스타벅스,1
스타벅스,수원KBSDT점,경기도 수원시 팔달구 권광로 265,127.03520554140499,37.2711582724272,경기도,팔달구,수원 팔달,스타벅스,1
스타벅스,일산풍동DT점,경기도 고양시 일산동구 백마로 475,126.80060592227699,37.662291762027394,경기도,일산동구,고양 일산동,스타벅스,1
스타벅스,포천DT점,경기도 포천시 호국로 925,127.16161900150499,37.848435472790996,경기도,포천시,포천,스타벅스,1
스타벅스,일산가구단지점,경기도 고양시 일산서구 하이파크2로 67,126.75706106435301,37.6996561799796,경기도,일산서구,고양 일산서,스타벅스,1
스타벅스,수원권선DT점,경기도 수원시 권선구 매송고색로 543,126.964022284632,37.246668948945,경기도,권선구,수원 권선,스타벅스,1
스타벅스,,경기도 포천시 중앙로119번길 3,127.20267073241101,37.8971138087255,경기도,포천시,포천,스타벅스,1
스타벅스,동탄역점,경기도 화성시 동탄대로 495,127.09824974432199,37.197954362766,경기도,화성시,화성,스타벅스,1
스타벅스,김포장기커낼점,경기도 김포시 김포한강2로 41,126.67753313430599,37.6404691768506,경기도,김포시,김포,스타벅스,1
스타벅스,배곧신도시점,경기도 시흥시 배곧전원로 12-7,126.726774943114,37.3788294458535,경기도,시흥시,시흥,스타벅스,1
스타벅스,광명소하점,경기도 광명시 금하로 464,126.88404427354999,37.448438919131206,경기도,광명시,광명,스타벅스,1
스타벅스,야탑터미널점,경기도 성남시 분당구 성남대로925번길 16,127.12726237331002,37.4130817655764,경기도,분당구,성남 분당,스타벅스,1
스타벅스,동국대일산병원점,경기도 고양시 일산동구 동국로 27,126.805547693505,37.6764247389806,경기도,일산동구,고양 일산동,스타벅스,1
스타벅스,경기양평점,경기도 양평군 양평읍 시민로 75,127.49999798868,37.491045101379,경기도,양평군,양평,스타벅스,1
