상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,이디야 매장수
이디야커피,동두천중앙역점,경기도 동두천시 중앙로 278,127.054355622307,37.9062150214914,경기도,동두천시,동두천,이디야,1
이디야커피,여주중앙점,경기도 여주시 여흥로 111-1,127.63589906197599,37.2959852833938,경기도,여주시,여주,이디야,1
이디야커피파주운정이마트점,파주운정이마트점,경기도 파주시 미래로310번길 140,126.75274629024901,37.706088829398105,경기도,파주시,파주,이디야,1
이디야커피마석중앙점,마석중앙점,경기도 남양주시 화도읍 비룡로 112,127.303187060518,37.6621416835976,경기도,남양주시,남양주,이디야,1
이디야단대캠퍼스,,경기도 용인시 수지구 죽전로 150,127.124390611882,37.323916584609705,경기도,수지구,용인 수지,이디야,1
시흥이디야,,경기도 시흥시 복지로 90,126.79165422281,37.4469897611766,경기도,시흥시,시흥,이디야,1
이디아,권선중앙점,경기도 수원시 권선구 동수원로242번길 9,127.03517852610399,37.25118086375971,경기도,권선구,수원 권선,이디야,1
이디야-고잔이마트,,경기도 안산시 단원구 원포공원1로 46,126.812841950909,37.3031525784688,경기도,단원구,안산 단원,이디야,1
이디야커피,안양호계동점,경기도 안양시 동안구 엘에스로 34,126.955884639075,37.367378014783604,경기도,동안구,안양 동안,이디야,1
이디야커피,수원인계점,경기도 수원시 팔달구 권광로 169,127.031929787041,37.262814470291296,경기도,팔달구,수원 팔달,이디야,1
이디야수원역,,경기도 수원시 팔달구 덕영대로 907,127.000501474577,37.2676624847467,경기도,팔달구,수원 팔달,이디야,1
이디야커피,일반음식점,경기도 부천시 소사동로72번길 17,126.803385273678,37.4725095353806,경기도,부천시,부천,이디야,1
이디야커피,구리돌다리점,경기도 구리시 검배로 4,127.14118166485201,37.6005053350299,경기도,구리시,구리,이디야,1
이디아,,경기도 고양시 덕양구 화중로104번길 26,126.83250649361099,37.635797546518795,경기도,덕양구,고양 덕양,이디야,1
이디야한양대애리카캠퍼스,,경기도 안산시 상록구 한양대학로 55,126.834454274399,37.298024069901,경기도,상록구,안산 상록,이디야,1
구리등기소이디아커피,,경기도 구리시 건원대로 44,127.14046027296601,37.6051314642647,경기도,구리시,구리,이디야,1
EDIYACOFFEE,,경기도 광명시 오리로 974,126.85516870083099,37.4795642195337,경기도,광명시,광명,이디야,1
이디야커피전문일산시장점,일산시장점,경기도 고양시 일산서구 원일로 69,126.770167273761,37.6867560537916,경기도,일산서구,고양 일산서,이디야,1
이디야커피,,경기도 이천시 부발읍 경충대로 2096-4,127.49030853118201,37.2521043112614,경기도,이천시,이천,이디야,1
이디야커피,안산중앙역점,경기도 안산시 단원구 광덕4로 234,126.838680757235,37.3143659563463,경기도,단원구,안산 단원,이디야,1
이디야커피,하남시청점,경기도 하남시 대청로 15,127.213906127743,37.5405692894685,경기도,하남시,하남,이디야,1
이디야커피,민락2지구점,경기도 의정부시 오목로 215,127.099034496486,37.7455008287256,경기도,의정부시,의정부,이디야,1
이디야커피,,경기도 용인시 기흥구 동백중앙로 283,127.15347439370701,37.2780102902334,경기도,기흥구,용인 기흥,이디야,1
이디야커피,일산풍동점,경기도 고양시 일산동구 숲속마을1로 76,126.80029198986,37.667712666910504,경기도,일산동구,고양 일산동,이디야,1
이디야커피,,경기도 성남시 수정구 수정로 154,127.137184983212,37.442250242823796,경기도,수정구,성남 수정,이디야,1
이디야커피,성남시청점,경기도 성남시 중원구 양현로405번길 7,127.126870479107,37.4176473180195,경기도,중원구,성남 중원,이디야,1
이디야커피,,경기도 구리시 건원대로 44,127.14046027296601,37.6051314642647,경기도,구리시,구리,이디야,1
이디야커피,백석역점,경기도 고양시 일산동구 일산로 46,126.78786213750601,37.6423481921858,경기도,일산동구,고양 일산동,이디야,1
이디야커피,태평역점,경기도 성남시 수정구 수정로73번길 6-6,127.128991500221,37.4403249310461,경기도,수정구,성남 수정,이디야,1
이디야커피,,경기도 부천시 호현로489번길 39,126.791368358008,37.480199236665705,경기도,부천시,부천,이디야,1
이디야커피,청평점,경기도 가평군 청평면 청평중앙로 70,127.421679288505,37.739163814597,경기도,가평군,가평,이디야,1
이디야커피,부천여월점,경기도 부천시 삼작로306번길 7-1,126.796009051989,37.520027394156706,경기도,부천시,부천,이디야,1
이디아커피,터미널점,경기도 용인시 처인구 백옥대로 1089,127.20890835275,37.232806910170396,경기도,처인구,용인 처인,이디야,1
이디야커피,,경기도 구리시 경춘로 249,127.14268118462799,37.6020750487937,경기도,구리시,구리,이디야,1
이디야커피,,경기도 수원시 권선구 하탑로 38,126.97569483158999,37.2686669165835,경기도,권선구,수원 권선,이디야,1
이디야커피전문점,,경기도 고양시 일산동구 중앙로 1124,126.78223916826599,37.648074793390705,경기도,일산동구,고양 일산동,이디야,1
이디야커피,의정부시민로점,경기도 의정부시 시민로 39,127.039417522828,37.7385156728469,경기도,의정부시,의정부,이디야,1
이디야커피,의정부중앙점,경기도 의정부시 행복로 32-1,127.04999923616501,37.741484696743896,경기도,의정부시,의정부,이디야,1
이디야커피,가평현리점,경기도 가평군 조종면 조종희망로 14,127.350222259702,37.8181814592464,경기도,가평군,가평,이디야,1
이디야커피,부천성모병원점,경기도 부천시 부흥로 472,126.790907621728,37.48563679712711,경기도,부천시,부천,이디야,1
이디야커피,화정고양점,경기도 고양시 덕양구 성신로 22,126.831004089063,37.6275563532978,경기도,덕양구,고양 덕양,이디야,1
이디야커피전문점,,경기도 광주시 광주대로 30,127.26120641738399,37.4096334060733,경기도,광주시,광주,이디야,1
이디야커피,안산신길점,경기도 안산시 단원구 신길로 9-4,126.786454845994,37.3314486209663,경기도,단원구,안산 단원,이디야,1
이디야커피,행신서정점,경기도 고양시 덕양구 중앙로 438,126.84670622102699,37.617988846228,경기도,덕양구,고양 덕양,이디야,1
이디야커피,포천이동점,경기도 포천시 이동면 화동로 2058,127.366738363212,38.031576464913705,경기도,포천시,포천,이디야,1
이디야커피,철산역점,경기도 광명시 오리로856번길 6,126.867530453998,37.474808697187704,경기도,광명시,광명,이디야,1
이디야커피,전원마을점,경기도 김포시 김포한강11로 141,126.68080251143499,37.645884785572704,경기도,김포시,김포,이디야,1
이디아커피,,경기도 고양시 덕양구 동세로 11,126.886712825161,37.643899122326104,경기도,덕양구,고양 덕양,이디야,1
이디야커피,신기사거리점,경기도 성남시 분당구 불정로87번길 17,127.11426781824899,37.361542608220795,경기도,분당구,성남 분당,이디야,1
이디야커피,,경기도 구리시 동구릉로136번길 35,127.13986474416599,37.6116056460337,경기도,구리시,구리,이디야,1
이디야커피숍,,경기도 고양시 일산동구 중앙로 1317,126.769926075312,37.6629128435588,경기도,일산동구,고양 일산동,이디야,1
이디야커피,안양일번가점,경기도 안양시 만안구 만안로 207,126.92382939483299,37.3992767137791,경기도,만안구,안양 만안,이디야,1
이디야커피,장안타운점,경기도 성남시 분당구 분당로263번길 35,127.13977705529499,37.3717418997645,경기도,분당구,성남 분당,이디야,1
이디야커피,수지구청점,경기도 용인시 수지구 풍덕천로 142,127.097245466835,37.323730618831895,경기도,수지구,용인 수지,이디야,1
이디야커피,남양주금곡점,경기도 남양주시 진접읍 해밀예당1로 50-88,127.187911353524,37.7125923039783,경기도,남양주시,남양주,이디야,1
이디야커피,마두역2호점,경기도 고양시 일산동구 중앙로 1190,126.77755670634701,37.6530630251936,경기도,일산동구,고양 일산동,이디야,1
이디야커피,갈산동점,경기도 이천시 향교로 171,127.45595709213,37.2854999193158,경기도,이천시,이천,이디야,1
이디야커피,수원북문점,경기도 수원시 장안구 정조로922번길 1,127.01346548972201,37.2902713637601,경기도,장안구,수원 장안,이디야,1
이디야커피,김포감정동점,경기도 김포시 중봉1로 12,126.699449937311,37.6227106796093,경기도,김포시,김포,이디야,1
이디야커피점,곤지암점,경기도 광주시 곤지암읍 곤지암로 53,127.340884915101,37.3495330695751,경기도,광주시,광주,이디야,1
이디야커피점,,경기도 부천시 석천로 171,126.762500483484,37.5029849068097,경기도,부천시,부천,이디야,1
이디야커피,,경기도 부천시 소사로 141,126.795636026101,37.4707188216644,경기도,부천시,부천,이디야,1
이디야커피,,경기도 남양주시 순화궁로 167,127.125952915911,37.642805637359295,경기도,남양주시,남양주,이디야,1
이디야커피,미금점,경기도 성남시 분당구 돌마로 73,127.11006456911899,37.3503917069485,경기도,분당구,성남 분당,이디야,1
이디야커피,CGV점,경기도 시흥시 복지로 90,126.79165422281,37.4469897611766,경기도,시흥시,시흥,이디야,1
이디야커피,의정부가능동SK점,경기도 의정부시 신촌로 22,127.03700996361799,37.7500741226663,경기도,의정부시,의정부,이디야,1
이디야커피[장안구청점],,경기도 수원시 장안구 송원로 69,127.008697985137,37.301206733817395,경기도,장안구,수원 장안,이디야,1
이디야커피,분당쉐르빌점,경기도 성남시 분당구 정자일로 100,127.107619672722,37.358600167978004,경기도,분당구,성남 분당,이디야,1
이디야커피,전곡역점,경기도 연천군 전곡읍 전곡로 156,127.06844425310899,38.026068645782,경기도,연천군,연천,이디야,1
이디야커피,파주운정점,경기도 파주시 송학2길 113,126.767191794765,37.708286040800296,경기도,파주시,파주,이디야,1
이디야커피,북변점,경기도 김포시 중구로 21,126.711810735014,37.6232427277224,경기도,김포시,김포,이디야,1
이디야커피,역곡북부역점,경기도 부천시 부일로 743,126.812177911001,37.4862580417955,경기도,부천시,부천,이디야,1
이디야커피,일산MBC점,경기도 고양시 일산동구 정발산로 21,126.771158037345,37.656933961190205,경기도,일산동구,고양 일산동,이디야,1
이디야커피,별내서부점,경기도 남양주시 별내5로5번길 4-21,127.113623511916,37.650516643384,경기도,남양주시,남양주,이디야,1
이디야파주동패,,경기도 파주시 청석로 260,126.71771671564899,37.7250935235583,경기도,파주시,파주,이디야,1
이디야커피,여주중앙점,경기도 여주시 여흥로 115,127.63615922038099,37.2958328937785,경기도,여주시,여주,이디야,1
이디야커피,수내푸른마을점,경기도 성남시 분당구 불정로 254,127.126809950421,37.366393573505505,경기도,분당구,성남 분당,이디야,1
이디야커피,서정리코레일점,경기도 평택시 탄현로 51,127.053001431369,37.0569917430054,경기도,평택시,평택,이디야,1
이디야수원디지털엠파이어2,,경기도 수원시 영통구 신원로 88,127.050262510626,37.247455142690896,경기도,영통구,수원 영통,이디야,1
이디야커피,덕정역점,경기도 양주시 화합로 1373,127.06263384566401,37.842544417404596,경기도,양주시,양주,이디야,1
이디야커피,평촌학원가점,경기도 안양시 동안구 평촌대로 133,126.95920220226299,37.3838337329787,경기도,동안구,안양 동안,이디야,1
이디야커피,중동점,경기도 부천시 석천로 171,126.762500483484,37.5029849068097,경기도,부천시,부천,이디야,1
이디야커피,의왕포일점,경기도 의왕시 포일세거리로 23,126.986454675928,37.3977396535665,경기도,의왕시,의왕,이디야,1
이디야커피동서울대점,동서울대점,경기도 성남시 수정구 복정로 68,127.126865104846,37.4589613709507,경기도,수정구,성남 수정,이디야,1
이디야커피,하남점,경기도 하남시 하남대로 821,127.206460303445,37.541636803714205,경기도,하남시,하남,이디야,1
이디야커피,포천신읍점,경기도 포천시 중앙로 136,127.204049259922,37.8979160235334,경기도,포천시,포천,이디야,1
이디야커피,덕소점,경기도 남양주시 와부읍 덕소로 87-1,127.21232634806101,37.5863775101632,경기도,남양주시,남양주,이디야,1
이디야커피파주와동점,파주와동점,경기도 파주시 와석순환로 421,126.752273776241,37.7234461280721,경기도,파주시,파주,이디야,1
이디야커피,가톨릭대점,경기도 부천시 지봉로 46,126.804891909643,37.4858061233059,경기도,부천시,부천,이디야,1
이디야커피별내동부점,별내동부점,경기도 남양주시 두물로39번길 37-1,127.127606691536,37.659324908973,경기도,남양주시,남양주,이디야,1
이디야커피부천북부역점,부천북부역점,경기도 부천시 부일로 455,126.780798828046,37.4863438394434,경기도,부천시,부천,이디야,1
이디야커피,영통중앙점,경기도 수원시 영통구 봉영로 1613,127.073941558324,37.2550587115485,경기도,영통구,수원 영통,이디야,1
이디야커피,김포라베니체점,경기도 김포시 김포한강2로23번길 10,126.67854916090499,37.6419582117407,경기도,김포시,김포,이디야,1
이디야커피호원점,호원점,경기도 의정부시 신흥로 125,127.043407309659,37.7273574367111,경기도,의정부시,의정부,이디야,1
이디야커피수지신봉점,수지신봉점,경기도 용인시 수지구 신봉2로 2,127.07801468345501,37.3231588265116,경기도,수지구,용인 수지,이디야,1
이디야커피,죽전중앙점,경기도 용인시 수지구 대지로 58,127.11553239719,37.328806679721204,경기도,수지구,용인 수지,이디야,1
이디야커피,중동시계탑점,경기도 부천시 조마루로297번길 33,126.77621360741301,37.499172236467,경기도,부천시,부천,이디야,1
